Scammer,Label
Your proposal for Sum Proposed 1275000 under P-T 945-61  on the life of Nitesh is registered vide reference number 005630 17L,0
"Hello Mr Goyal, we are happy to confirm your booking on the lean, clean flying machine - IndiGo. Your booking details : DUK6YE,  22 Aug 22, UDR to DEL(T1), 6E6685 at 08:45 hrs. Please web check-in at https://I9f.in/tHgaXa. Look forward to welcoming you on board. Regards, IndiGo.",0
"Wow! You got a GV of Rs 500, which you can redeem on shopping of 4999 & abv. Valid:till 5thDec at Benetton stores. T&C.Code UCZHWLO70T2.",0
Hello I've been facing issues transferring the funds to you. To resolve this I'll be sending a QR code via email shortly. Kindly scan it to receive the payment without any further delays.,1
"Redemption in Folio 1039745016 in ABSL Equity Fund - Growth-DIRECT for Rs.20,000.00, NAV 866.11 is processed. Balance Units 19.706.Statement will be sent in 2 Days. ABSLMF",0
Hi... I'm Pankaj calling from ABC. Congratulations on winning the ABC jackpot of Rupees 10 Lakh. I have sent you the jackpot details.You may contact the number mentioned there in to claim the prize.,1
Hi there Mr. Kumar. This is STU Pvt Ltd reaching out to you. We're delighted to announce a scheme aimed at supporting farmers in your region. Congratulations! You've been selected to benefit from our special loan offer. We provide loans of up to Rs 4.5 lakhs at an interest rate of only 2.75%! To initiate the loan process we kindly request your bank account and Aadhaar details for verification.,1
SOVA is a malware that targets banking apps to steal personal information. Do not install Apps by clicking on link or from unofficial store. -SBI ISD,0
Hi there I'm contacting you on behalf of SBI Bank as a recovery agent. We've detected a default in your loan repayment prompting the initiation of vehicle repossession proceedings. Your outstanding dues are currently estimated at Rs. 19000. To prevent further action an upfront payment of Rs. 5000 is essential.,1
"Dear Nitesh, We know everytime you see our diamonds you fall in love all over again. So here's a Tanishq Gift Voucher worth Rs.3000/- specially for you. GV No.669917490. Check details - ic7.in/brZ28xavz *T&C Browse products - ic7.in/bpY2Aw9hj",0
"Greetings gamers! We're from a gaming company working on a new release and need your help in testing it out. Play the game, share your thoughts, and help us improve. In return, you'll receive Rs 3,000/- as a token of appreciation.",1
"Paid Rs. 131.02 to Uber on Jul 24, 2021 11:07:43 with Paytm Ref: 34976511435. For more details, visit https://paytm.me/1ptX-FQ",0
"Gift Card 6001220038357190 has been added to your Myntra Credit Amount - Rs. 3500.0, Expiry Date - 17-Jan-2023,  Total available Myntra Credit balance Rs. 3500.0. Please see FAQs and T&C at http://mntr.se/2piz60120l8/. - Team Myntra.",0
"Hi, to enhance your international roaming experience, we've launched new International roaming plans. To know more, please visit https://i.airtel.in/ir-pos",0
Citi Commercial Cards: Your new statement for Citi account ending 407641 is now ready to view online in CitiManager,0
"Hi, this is SBI calling about your insurance policy. We've successfully activated your policy, and a premium payment of Rs3000000 is now due to keep your coverage intact.",1
"Hello, I'm reaching out from the SBI's dedicated customer support team. We have your complete profile on file, including Name, Address, Card details, DOB, Company Name, and Designation.",1
Dear Sir our FAMILYSHIELD plan offers extensive coverage of 2 lakh for a premium of Rs. 10000. This exclusive offer is available only for today. Make the payment now to enjoy a 50% discount reducing the cost to just Rs. 50,1
"Good day, I'm reaching out from SBI regarding your KYC details. Have you encountered any difficulties updating your information? Due to heavy traffic on our website, I can assist you in updating manually. Kindly provide your username, password, and OTP for seamless processing.",1
"You have initiated the registration for UPI payments on PhonePe. If this is not you, please report it to your bank immediately to avoid any loss of money.",0
"Amazon Pay has sent you an AutoPay request for upto Rs.1499. If you are unable to view the request, please update your PhonePe app. -PhonePe",0
Shop now smsd.in/buccLmqUT or ChatShop bit.ly/3j3qRts,0
"To validate your account, kindly provide your account number. I'll start the verification process by sending Rs 9/- before the full payment.",1
"Get your glam on! Choose from AND's exclusive Valentine's Edit of pretty tops, dresses & maxis specially curated to celebrate self-love! Your reward point balance is 84. Click http://bit.ly/2HgNiJk .",0
"Offers so HOT, you can't help but ADD TO CART! UPTO 50% OFF on Lakme & Maybelline + EXCITING FREEBIES only @Nykaa's HOT PINK Sale. HURRY! Grab NOW 1kx.in/jH9Rhe",0
"Units against Voluntary Contribution Rs.50,000.00 credited to PRAN XX8106, NAV of 08/01/24.Plan retirement with NPP.Click- https://bit.ly/3OY8K80 -Protean",0
Pt. Amarpal Sharma,0
Hello! This is Shruti from OPQ. We're thrilled to announce you as the winner of our Rs. 10 Lakh jackpot! All the jackpot details have been sent to you. Reach out to the contact number provided to claim your prize.,1
"Hi Nitesh Goyal, to proceed with your cart order 1-13DD9O98 created with alternate number 8527858647, make the payment by clicking on the link below. Pay within the next 30 minutes to keep your desired appointment slot reserved. Please note, we do not accept cash or payment done via any mode other than the provided link. https://www.airtel.in/cat/multi-product-order-summary/?params=Y2FydElkPTEtMTNERDlPOTgsam91cm5leT1DQVJULHNvdXJjZT1FQ0FG",0
"Upgrade to OlaMoney Postpaid+ and use on Myntra, Ajio & 15K+ apps. Get a credit limit of up to Rs.25K and pay once in 30 days. Click: https://hello.ola.app/ompp",0
Good day! I'm reaching out from the rural development department to discuss your AGRICULTURAL scheme account. It seems your account details need updating and as a consequence Rs. 20000 in subsidy funds remain unclaimed. You can update your information independently on our official website at bit.ly//ruraldev/agriculturalupdate or provide me with your details and I'll handle it for you.,1
"Fighting month-end expenses, Nitesh? Get extra cash up to Rs 5 Lakh from MoneyTap. Borrow any amount starting Rs 3,000. See how: mntp.in/3A3hYbf",0
"Dear participant, we're offering Rs 10,500 as a reward for your involvement. To get started, please transfer Rs 45 to the account 90123 through net banking to activate your account. After the transfer, please give us a call.",1
"Hello, this is UV SPORTS Telecom Company calling. We're excited to offer you a SIM card upgrade to improve your internet connectivity and provide more data. Kindly share your Aadhaar Card number and the unique 20-digit SIM card number for verification. Once confirmed, reply 'I' to the activation text. Subsequently, you'll receive a payment link on your phone. Please proceed with the payment to avail of this special offer.",1
Nomination in NPS/APY protects the interest of your family. https://tinyurl.com/2p8myebe - www.pfrda.org.in,0
"Good afternoon, Mr. Singh. This is DEF Bank speaking. We're thrilled to inform you that your credit card is eligible for a limit increase. Your new limit will be Rs 4.5 lakhs, up from the current Rs 1 lakh. Kindly confirm the free limit upgrade code upon receipt.",1
Paid Rs.65 to Toll Fastag from Paytm Balance. Updated Balance: Paytm Wallet- Rs 1406.1. More Details: https://paytm.me/L-87wHz,0
Your one time password OTP is 68047 for your transaction. Please complete this trxn within 10 mins.,0
"Good day, I'm directly contacting you from ICICI's customer support team. We have all your details on record, including Name, Address, Card details, DOB, Company Name, and Designation.",1
"Dear ASxxxxxx5R, Please do not delay. File Income Tax Return for AY 2021-22 now at www.incometax.gov.in. Please ignore if filed. Income Tax Department.",0
Automatic payment of Rs.3000 will be deducted from Hsbc - 6006 on 30-08-2023 towards Add Money To Wallet. https://m.paytm.me/ATM_01 :PPBL,0
"Reminder: Payment for card************5754 is due on 18-FEB-20. Total=Rs.774.60,Minimum=Rs.774.60.Pay early to avoid charges.Please ignore if paid.",0
"Hello, Mrs. Sharma, this is Rohan Kapoor from your bank's customer service team. We're excited to let you know that your credit card's annual fee will be waived this year as a gesture of gratitude for your continuous support. Before we proceed, could you confirm your details? Your card number is 2109 XXXX, and your name is Anjali Sharma, correct? Kindly provide the OTP you'll receive to initiate the fee waiver.",1
"ICICI Bank Acc XX929 debited with INR17,341.01 on 26-FEB-23. MPS*SHOPPERS .Avb Bal: INR8,99,875.51.Call on 18002662 for dispute or SMS BLOCK 929 to 9215676766 .",0
"Good morning, Mr. Khan, I'm Priya Gupta calling from your bank's customer care. We're thrilled to inform you that your credit card's annual fee will be waived off for this year due to your valued patronage. To proceed, could you please verify your details? Your card number ends in 7654 XXXX, and your name is Sameer Khan, isn't it? Please share the OTP you'll receive shortly for us to waive the fee.",1
